"ID","SalePrice"
1665,262005.979322256
1666,266146.302347595
1667,300436.121535589
1668,262211.02758063
1669,245946.318980602
1670,270744.38984875
1671,260530.893032972
1672,347163.150131801
1673,280237.725416397
1674,242526.35552138
1675,208583.690240114
1676,214131.793446334
1677,212532.639702595
1678,366333.312783393
1679,316303.46899572
1680,277997.179873925
1681,223730.151800087
1682,255190.281780839
1683,210697.131853134
1684,195019.578245738
1685,198295.756034338
1686,190248.695471387
1687,172478.208304222
1688,213646.933797869
1689,210085.425847506
1690,196706.692770467
1691,180069.436022201
1692,235069.689941638
1693,172131.041679855
1694,195856.234443958
1695,171401.946191097
1696,271362.309217441
1697,170964.905125009
1698,314613.127167505
1699,286093.520266264
1700,250550.502164543
1701,268614.449924495
1702,256861.321663731
1703,250304.391803995
1704,256030.311895353
1705,220596.095884439
1706,364526.000577589
1707,223588.019701261
1708,219167.505201085
1709,236225.213599894
1710,233055.595267957
1711,232847.535191281
1712,273384.821881048
1713,250337.286548263
1714,232948.569615342
1715,212486.486584936
1716,195613.659792107
1717,183998.835190863
1718,183905.337657369
1719,230170.551985295
1720,229098.573271159
1721,181393.904055243
1722,180913.260537231
1723,180013.479158305
1724,237839.883812009
1725,240605.402973485
1726,207422.072707208
1727,189396.691121186
1728,190679.536629895
1729,166921.861491288
1730,138979.662883124
1731,116418.2943928
1732,100333.971961675
1733,113398.932648923
1734,124636.619747324
1735,123575.493358883
1736,106806.022348948
1737,280301.020814745
1738,223727.072590419
1739,341081.331682916
1740,256286.071974412
1741,207310.713240088
1742,191021.098869999
1743,169834.182697634
1744,251662.54921833
1745,247218.889009933
1746,232906.092815953
1747,219009.356241632
1748,257866.16264066
1749,166825.424599141
1750,153155.844471949
1751,242610.344724519
1752,119153.874587872
1753,194984.936316011
1754,217320.698892815
1755,159854.109585734
1756,115294.596816604
1757,97960.2051593732
1758,148077.67700224
1759,182956.361754181
1760,172885.467238114
1761,157755.048665472
1762,201109.736425147
1763,157439.169777492
1764,119020.525119841
1765,222871.71854483
1766,174496.053750091
1767,228859.516173754
1768,130539.37273332
1769,158735.276658279
1770,132620.193910685
1771,136955.904741663
1772,158234.354493514
1773,137441.337294984
1774,171703.015504409
1775,117063.47171931
1776,119755.801860317
1777,87664.5989014883
1778,149059.065983053
1779,109508.598025464
1780,162505.285845643
1781,130463.302087259
1782,99529.3041836421
1783,130229.236214693
1784,89947.0532025521
1785,97854.501897811
1786,217554.132698463
1787,137800.449778522
1788,53265.6672825948
1789,75724.2948150966
1790,78846.0322440469
1791,201612.363870977
1792,167434.904274171
1793,130176.03447828
1794,143981.824690223
1795,126756.253757639
1796,113548.673778752
1797,106603.093287393
1798,118520.804060039
1799,86216.2132603442
1800,108543.815482514
1801,148077.582169875
1802,162247.304946522
1803,169559.251972709
1804,131839.512469429
1805,124797.323669651
1806,144622.210783366
1807,117262.361070128
1808,109011.916513289
1809,126201.84211141
1810,132321.429032897
1811,74166.6211975632
1812,111901.295615502
1813,132520.524329466
1814,80065.3519227198
1815,54348.410990844
1816,68535.4025713292
1817,110813.260001757
1818,157716.630944989
1819,117644.472850237
1820,60338.2805613572
1821,124495.350735069
1822,126098.008540362
1823,43064.8348203068
1824,126804.574731127
1825,137915.718998687
1826,79973.2898997992
1827,121715.598914154
1828,144853.339327622
1829,109965.081702965
1830,148914.95650929
1831,175297.86519062
1832,140696.871446656
1833,147682.156353502
1834,123387.224683573
1835,116839.653775587
1836,153333.560087913
1837,88912.0014877029
1838,95600.3231747715
1839,96692.2836717179
1840,162628.848570813
1841,131081.866139499
1842,75999.541637686
1843,131723.79202103
1844,112737.181746832
1845,156783.937428403
1846,128030.470374386
1847,187518.510271248
1848,53104.3018772722
1849,129364.925511543
1850,134087.563535035
1851,148688.729019264
1852,120114.684593277
1853,145796.191035565
1854,175422.058031529
1855,166962.643377805
1856,232412.114918604
1857,139673.246738115
1858,142685.790776343
1859,104055.999223799
1860,135928.171022142
1861,102011.625633838
1862,256793.894397301
1863,255051.576012241
1864,255068.038162457
1865,277517.971134959
1866,259677.425118532
1867,227613.655700877
1868,273996.74049984
1869,215855.36958456
1870,214320.574088716
1871,229611.231221298
1872,191908.356013933
1873,234622.316996123
1874,152982.710393886
1875,218435.547362351
1876,221947.411393037
1877,217809.815376235
1878,223756.667294786
1879,127900.473954262
1880,138535.241144347
1881,238550.052321892
1882,258877.231464037
1883,219220.1698123
1884,235961.986230372
1885,237873.906222884
1886,267650.120501303
1887,209421.757114538
1888,242867.540735187
1889,187930.472936892
1890,136655.399303942
1891,147151.472841842
1892,98689.3044210942
1893,143141.385243302
1894,124458.462367977
1895,182647.673743674
1896,113984.566335953
1897,112027.503268216
1898,96838.2817202517
1899,122288.194150765
1900,105356.659190899
1901,157335.530968
1902,165644.442423565
1903,170228.48454785
1904,136520.10125758
1905,188052.307438974
1906,180529.302328267
1907,207322.246757494
1908,116292.905224041
1909,141638.103288165
1910,135925.551521389
1911,216300.34843396
1912,302542.717041401
1913,162843.726307449
1914,48488.79573159
1915,244324.530935038
1916,61066.8011718106
1917,256868.041679182
1918,129312.94088695
1919,164345.710772018
1920,237880.245225377
1921,305009.892115875
1922,251476.789933839
1923,251334.973386365
1924,206048.084210894
1925,249574.91775375
1926,304270.129390015
1927,127753.603087104
1928,186548.205811057
1929,107472.064776443
1930,147101.941095975
1931,139095.210297821
1932,161492.051714945
1933,160358.296637471
1934,205665.526052486
1935,183001.558721571
1936,206659.186179942
1937,209550.331568326
1938,205472.386905681
1939,251994.672799514
1940,183720.900935924
1941,210271.118305191
1942,207835.935315593
1943,187889.060054339
1944,281274.10160958
1945,290502.180781608
1946,181359.850128399
1947,255100.696009618
1948,183039.412018741
1949,246849.624629524
1950,174890.576123982
1951,272280.456716892
1952,236996.87511805
1953,162069.844874238
1954,225863.875794628
1955,140786.496611472
1956,303315.314071082
1957,202662.122868163
1958,271808.61162057
1959,151595.097314202
1960,131722.274446446
1961,110953.017325679
1962,103327.710379411
1963,102317.461400851
1964,123270.070414435
1965,135449.334427399
1966,138057.443890116
1967,242254.121938861
1968,338104.182705691
1969,301582.651842948
1970,339699.120672606
1971,335300.984621419
1972,298385.495560936
1973,249067.117203018
1974,275449.309827887
1975,375935.542874076
1976,250315.375478646
1977,315293.892013437
1978,329671.180772486
1979,276235.381042027
1980,212105.380953541
1981,266823.127025197
1982,207883.064810439
1983,207883.064810439
1984,205389.427351771
1985,215853.392663318
1986,227478.097830128
1987,206595.895765277
1988,200468.410901243
1989,218908.497195056
1990,231777.022849932
1991,211195.201228262
1992,237232.689418868
1993,185736.539982105
1994,266811.413676156
1995,208604.55272197
1996,266509.820325353
1997,268130.560576874
1998,296633.015321525
1999,245438.039553284
2000,284760.253037247
2001,248871.891719335
2002,240897.321126657
2003,253666.760485407
2004,242972.948619704
2005,225274.361002541
2006,214529.336358228
2007,251028.051173478
2008,207964.645799237
2009,218082.780227496
2010,216689.479405294
2011,190082.642892209
2012,188496.831235893
2013,197887.899103826
2014,206931.833550742
2015,206902.044848413
2016,213122.341308903
2017,208962.77455805
2018,117730.157984144
2019,122266.049521699
2020,87749.5590470384
2021,101589.647318202
2022,189959.377859371
2023,172887.874760751
2024,285510.399636144
2025,328226.641118381
2026,204856.697361262
2027,162760.877375615
2028,185583.435991451
2029,179841.39076546
2030,236170.83892843
2031,209954.607933723
2032,210633.254072874
2033,225943.36820008
2034,164548.426916576
2035,225463.085250557
2036,190268.400389988
2037,192695.819734413
2038,278161.565475316
2039,197122.79649655
2040,316546.61933916
2041,227845.485068361
2042,230273.530999258
2043,159220.231627388
2044,205314.223188909
2045,191218.749639966
2046,149580.845902698
2047,141304.037123444
2048,130981.758326291
2049,137362.776990877
2050,168675.090621496
2051,93872.0133576388
2052,132043.604271616
2053,151300.17261714
2054,71940.0220019025
2055,171977.989647863
2056,150208.827759703
2057,112484.776112193
2058,217910.73269472
2059,134873.774679002
2060,195822.893352845
2061,181364.929399633
2062,126476.610042299
2063,101680.140532297
2064,127704.784301811
2065,117982.959560174
2066,188561.506771511
2067,151374.185375851
2068,153884.232223808
2069,86408.5047584827
2070,91670.3426289789
2071,94568.6663020715
2072,121549.746138952
2073,127013.112422606
2074,174667.93587956
2075,144045.43829617
2076,103018.236501003
2077,146647.900686672
2078,121483.902680588
2079,121838.267539051
2080,114420.357055291
2081,113135.38188894
2082,140762.340894015
2083,158830.63658371
2084,99987.6806891479
2085,133596.233341364
2086,156476.061980774
2087,149429.784439379
2088,133148.024610637
2089,67866.3190240931
2090,121871.14204884
2091,101837.989546952
2092,178481.980356863
2093,161115.011418336
2094,123693.472577543
2095,85265.8019378805
2096,65045.589548885
2097,81948.2478947112
2098,141905.836736473
2099,53960.7985363084
2100,137747.044477828
2101,88669.252906087
2102,114431.358228616
2103,89251.5288719948
2104,151817.838453795
2105,131990.477802725
2106,92773.9054579592
2107,208261.19871173
2108,126411.532063464
2109,154295.61618351
2110,131574.268916007
2111,148908.109721113
2112,160120.15924851
2113,129794.797623829
2114,102668.772838007
2115,174052.05484765
2116,118349.319575762
2117,156310.798867473
2118,101382.40735954
2119,86087.6673097937
2120,109787.114568226
2121,0
2122,102913.362080095
2123,97349.2334259533
2124,173478.043908508
2125,154281.732967501
2126,152945.908341105
2127,163593.239745309
2128,124186.303433255
2129,87043.3490472361
2130,130721.287156352
2131,182229.543683807
2132,130978.053722013
2133,125534.599197156
2134,99250.5321415309
2135,86462.9106036789
2136,49936.2581741181
2137,130804.495162688
2138,118027.708936562
2139,138867.372079202
2140,141922.439602321
2141,112408.96127991
2142,133603.587442046
2143,159533.241745229
2144,87320.9436760076
2145,134033.458657904
2146,156914.276071716
2147,159984.000683833
2148,138182.996723733
2149,106430.417021626
2150,207505.270191237
2151,104759.86318229
2152,208983.413846689
2153,175495.157033277
2154,119285.797672577
2155,144887.452425403
2156,310959.984985653
2157,231387.378802081
2158,242521.386283793
2159,234235.898223489
2160,184653.609797923
2161,244863.016621598
2162,329083.153735482
2163,265350.69579274
2164,207843.03541985
2165,202272.63728703
2166,152979.595933034
2167,209522.076454548
2168,220680.066215687
2169,208521.015373825
2170,230894.72956223
2171,149503.605067404
2172,142465.71933874
2173,208019.819818985
2174,272464.363872382
2175,255968.044066038
2176,263288.88971473
2177,273428.188644244
2178,221630.139920017
2179,155768.351412126
2180,237645.964435938
2181,220593.481268388
2182,239283.565460127
2183,213088.393260696
2184,134793.055089701
2185,112255.957665244
2186,148702.595556565
2187,138872.878096789
2188,166601.153502707
2189,354123.256786131
2190,67228.3471981637
2191,67598.9680395207
2192,72352.1607764489
2193,127100.492140917
2194,87804.2786480157
2195,112371.273355264
2196,101291.285161382
2197,138738.187102434
2198,144442.259080406
2199,126004.919076346
2200,114279.375234818
2201,117518.385811816
2202,145877.290190836
2203,118135.195312222
2204,188221.092951749
2205,124816.419672783
2206,130019.849097562
2207,145081.62378106
2208,229030.945816919
2209,231207.551386819
2210,116357.863978948
2211,113115.708858601
2212,120011.043386841
2213,87112.4085680409
2214,163369.830585588
2215,101857.472769429
2216,190508.865281586
2217,66432.5988445768
2218,82592.319472054
2219,95546.344970378
2220,54200.6330533606
2221,244324.530935038
2222,240750.554625649
2223,285380.12530972
2224,225124.237210098
2225,133428.507942179
2226,236407.836330506
2227,197052.683326605
2228,234926.702563325
2229,234194.127014734
2230,180140.620859078
2231,215428.982752681
2232,211652.556403532
2233,181014.470775273
2234,219260.968164511
2235,243053.894568228
2236,264786.224940191
2237,287467.990755261
2238,175691.766435027
2239,193088.226066405
2240,177670.297399707
2241,138940.013421498
2242,121932.139658463
2243,128822.5444639
2244,118005.825422265
2245,112758.253315958
2246,147596.641172151
2247,116630.545456716
2248,130559.480065623
2249,131358.644589063
2250,129769.686651262
2251,143193.493031327
2252,202236.958787321
2253,164948.774551147
2254,191196.254839766
2255,217946.4441428
2256,191549.595307064
2257,247974.92240933
2258,175061.369584011
2259,203579.94157496
2260,146276.182215911
2261,166189.141457851
2262,199155.175274978
2263,296740.083760277
2264,350489.84497388
2265,169844.410352476
2266,241774.256873352
2267,348007.429662372
2268,289856.175019163
2269,179038.607871029
2270,181659.607182445
2271,219356.324308878
2272,199286.656478467
2273,165370.25728743
2274,201296.322593918
2275,183262.468885821
2276,162967.650004058
2277,196988.390566021
2278,173964.974363919
2279,131607.358413664
2280,123228.966280266
2281,200315.930191586
2282,201572.293204267
2283,101817.214659387
2284,105276.871382924
2285,139250.868444503
2286,120670.987311245
2287,269800.617253283
2288,255166.655611423
2289,322489.22251759
2290,347838.086355758
2291,298356.192558401
2292,310598.412449047
2293,363397.070955184
2294,335488.450084927
2295,346033.243554825
2296,291801.054920062
2297,262397.606402227
2298,268911.703759076
2299,339255.536535575
2300,299060.798889651
2301,236799.466846325
2302,243270.449601215
2303,255795.752194147
2304,249038.137823148
2305,213571.805283741
2306,213572.695129699
2307,209288.086849618
2308,233029.476721062
2309,236232.177681023
2310,205164.20803683
2311,210591.240184175
2312,204372.865071219
2313,203874.731651306
2314,194004.96807903
2315,199133.682082042
2316,222005.241940357
2317,207997.267615161
2318,201235.267733677
2319,195796.516477054
2320,199358.855142158
2321,227848.971947037
2322,211766.312873085
2323,178934.843434052
2324,172731.687701262
2325,232801.516447534
2326,173867.38041244
2327,228022.480768268
2328,231882.217038163
2329,216469.64874146
2330,212477.001704187
2331,309191.535658609
2332,346203.351177687
2333,300299.804642015
2334,271241.998991102
2335,249802.271280147
2336,291117.26048144
2337,214525.483611483
2338,236891.452020714
2339,233934.675880619
2340,315432.728920394
2341,234320.838133084
2342,232859.500443205
2343,228716.225237095
2344,251870.167967623
2345,248000.088306424
2346,210105.730821521
2347,209269.828265198
2348,232673.157075284
2349,209138.87058682
2350,244289.41695431
2351,253985.996335229
2352,266373.365902166
2353,286078.517397407
2354,179381.32629335
2355,184247.525552595
2356,177526.575540976
2357,226080.632881917
2358,222050.098764971
2359,144386.360520614
2360,133545.098137879
2361,129489.347215619
2362,295011.261944353
2363,150002.436612858
2364,167522.639849287
2365,208843.480531811
2366,182607.863830642
2367,232810.664523091
2368,207954.589492891
2369,233341.982519935
2370,175391.617447946
2371,183477.1366238
2372,203055.772283293
2373,257190.260333686
2374,285731.94117508
2375,227781.565542008
2376,297739.736296028
2377,341259.557555779
2378,137701.38531482
2379,239672.628180465
2380,123927.951953226
2381,163076.722999102
2382,198339.872238645
2383,239696.988367095
2384,252271.299760268
2385,135323.61495023
2386,126941.999347057
2387,144469.540714311
2388,86010.4910089324
2389,127572.744462539
2390,145690.502413575
2391,112654.589765743
2392,103041.175642724
2393,146943.60774778
2394,118892.377785215
2395,207478.396579033
2396,160623.232463122
2397,215600.502230533
2398,117804.766060888
2399,72331.0780171341
2400,57894.7346631527
2401,121574.602555278
2402,140293.169377913
2403,144328.050895629
2404,133867.148653247
2405,139877.697580929
2406,137982.151781143
2407,111992.035223601
2408,125931.790931932
2409,134314.338510442
2410,183654.034996083
2411,116503.663701097
2412,166437.524522286
2413,138171.454342149
2414,145222.792656344
2415,133028.71829701
2416,114743.233498075
2417,113141.439262076
2418,125009.101162689
2419,149136.732117406
2420,101189.600654787
2421,172176.660598316
2422,113909.261913917
2423,141076.959440652
2424,204701.97475867
2425,291928.995957789
2426,163280.855487397
2427,129644.849961233
2428,168003.376166101
2429,104420.21606393
2430,118913.587833919
2431,122286.656599258
2432,140715.194922656
2433,134545.760087553
2434,145967.593429707
2435,162797.350375625
2436,77983.6361207324
2437,113399.65138854
2438,99357.6604463776
2439,106862.95618715
2440,108047.635740467
2441,100030.049824347
2442,110580.314232098
2443,110318.832017427
2444,115752.586741124
2445,68121.7143478895
2446,131085.298576287
2447,160499.842008599
2448,122565.633946833
2449,80874.0027688217
2450,153128.679294037
2451,133265.368203558
2452,202331.55856344
2453,89981.8274868752
2454,152026.881475335
2455,130633.104787675
2456,138509.767320265
2457,132909.068273478
2458,99071.6718810703
2459,92116.3417649036
2460,125989.622542147
2461,100721.572620695
2462,146090.66225208
2463,116078.238672078
2464,207081.651020857
2465,109934.279193396
2466,94600.3677483901
2467,124594.540300579
2468,72990.1824739961
2469,100835.002914644
2470,199391.70147614
2471,201262.840899774
2472,193714.203541545
2473,111684.074168377
2474,114464.837785932
2475,224072.601370647
2476,117321.910279985
2477,94682.4040506549
2478,188468.503920325
2479,123758.244153337
2480,133773.172187287
2481,129151.10304142
2482,107088.865599119
2483,111572.52680175
2484,129541.306213467
2485,111674.130080812
2486,176796.74398672
2487,236787.142476196
2488,147787.429344232
2489,157179.32746721
2490,156820.001460006
2491,70385.1383897027
2492,198178.925791619
2493,145745.219791083
2494,175443.355373586
2495,125668.165584577
2496,258731.497675146
2497,163916.69909768
2498,95644.1072379769
2499,94269.6368344063
2500,144265.552235786
2501,136274.719861652
2502,158104.328585602
2503,101041.530735994
2504,212057.776574632
2505,233677.733794384
2506,249012.008434648
2507,310026.629794329
2508,249482.292023261
2509,235626.516815664
2510,228851.3008043
2511,212108.439467534
2512,230987.407059658
2513,220364.464367126
2514,245169.37837764
2515,158946.11266715
2516,173449.561919602
2517,152391.407755034
2518,171522.266302712
2519,235233.643657337
2520,219896.181119542
2521,215383.337326442
2522,232481.413397199
2523,118931.647491657
2524,128362.346446301
2525,127821.558433759
2526,140092.546458727
2527,125829.695089861
2528,117699.314804052
2529,125354.546361764
2530,114101.835117762
2531,245243.107747521
2532,243911.678289994
2533,219960.866176641
2534,228145.539134488
2535,295134.633208078
2536,243779.095395432
2537,231564.311787435
2538,198159.211120384
2539,201695.10589708
2540,208351.783656971
2541,198529.727998014
2542,202863.73994254
2543,120312.331559949
2544,143116.583154563
2545,118249.106369132
2546,151090.691438516
2547,127326.736621782
2548,157084.98378705
2549,189502.873634453
2550,705298.696319295
2551,146670.829323829
2552,141643.139982133
2553,67615.4301897372
2554,76616.091638422
2555,95495.2661415854
2556,94436.1533192847
2557,93566.3853229316
2558,170331.259660954
2559,136497.110435489
2560,137963.923264792
2561,112404.783838047
2562,106614.222324199
2563,135142.733337107
2564,152518.567039965
2565,110375.089839028
2566,168629.756091503
2567,99265.4263380103
2568,193331.996758857
2569,191470.737014093
2570,117519.853390163
2571,231168.411204478
2572,158759.617508006
2573,220251.381287416
2574,299083.542032395
2575,105127.880704656
2576,164002.708585748
2577,177462.558679078
2578,74055.4447989704
2579,74845.8874421752
2580,123963.950716552
2581,132101.703419567
2582,125313.556654265
2583,241128.401109463
2584,170299.083904264
2585,213457.488753108
2586,240908.990024084
2587,210149.437909735
2588,140080.809273416
2589,136827.683526925
2590,205230.730140372
2591,229445.811972762
2592,253006.830969309
2593,249669.895850489
2594,175182.285415461
2595,210778.552034743
2596,291197.527525063
2597,216606.06411814
2598,276018.515992438
2599,271691.026890949
2600,201009.07213104
2601,171678.752735294
2602,101066.113818905
2603,99134.7106053255
2604,98854.7439038728
2605,105652.585305176
2606,150109.718132506
2607,170643.446944999
2608,222143.490525672
2609,160336.387720795
2610,105938.586374791
2611,194680.405015707
2612,167239.27000431
2613,132844.159561864
2614,128717.569466958
2615,156245.16501483
2616,127916.400456845
2617,207690.930327176
2618,210647.157377659
2619,233328.339285392
2620,194559.999118976
2621,206531.151991401
2622,217184.817665976
2623,250503.282044168
2624,297595.775206342
2625,313533.995841347
2626,173584.768824722
2627,167731.813200407
2628,343375.201966563
2629,378285.570181123
2630,289783.617449336
2631,336235.867259741
2632,329992.115993145
2633,253403.613891246
2634,291647.737618479
2635,151978.674831017
2636,196276.526461448
2637,147430.504005105
2638,282121.567579132
2639,208146.692898336
2640,145068.176033418
2641,111719.881161119
2642,215840.885673823
2643,102064.146912632
2644,134699.25568908
2645,93844.8685758584
2646,98608.5867548188
2647,100479.947291394
2648,138264.524203957
2649,161346.640271762
2650,136842.975264278
2651,149302.527526775
2652,322736.367032947
2653,257765.393980991
2654,247177.099182585
2655,289340.043522009
2656,265030.953177579
2657,281709.619087468
2658,285467.300423416
2659,280010.076114601
2660,291816.783046617
2661,279915.742009816
2662,277795.984622645
2663,259287.654530895
2664,233723.126311078
2665,277487.550997064
2666,247749.434649341
2667,195192.779985386
2668,199469.56496047
2669,208853.573243049
2670,277163.494248404
2671,198951.674613123
2672,204178.78702704
2673,218008.145444204
2674,223610.239620252
2675,180473.244611446
2676,210575.710427021
2677,236668.811333235
2678,273834.874066294
2679,244934.250033049
2680,274678.403210196
2681,331325.420808876
2682,307932.919582039
2683,393544.324815963
2684,284253.82923661
2685,324669.567359299
2686,255040.15811719
2687,266018.256779285
2688,230664.891200612
2689,214348.242524955
2690,348265.467820948
2691,221988.802050345
2692,183123.164621682
2693,217149.106326538
2694,184611.454934085
2695,220107.265571584
2696,207283.805823121
2697,227563.011570289
2698,209369.937843393
2699,197603.473058372
2700,175720.034607642
2701,166510.993919841
2702,117123.855903498
2703,113729.721265147
2704,165968.14171432
2705,120030.067571962
2706,112779.161111192
2707,122995.143256341
2708,126669.666439322
2709,109400.470948745
2710,115742.069844457
2711,302143.518077111
2712,327374.241081418
2713,192095.131230632
2714,164610.08940906
2715,192133.542199378
2716,147777.885981827
2717,202540.180386728
2718,231914.081565072
2719,143455.463703459
2720,166128.422401823
2721,131802.160612164
2722,174909.709198546
2723,152479.562540245
2724,101193.274831264
2725,129665.537757574
2726,133587.885490746
2727,173389.240400488
2728,166880.020641335
2729,134523.199123869
2730,148002.606384548
2731,83702.2505228441
2732,118611.701782918
2733,179756.136341278
2734,193064.160234463
2735,128493.856571647
2736,168552.513011382
2737,125079.462610655
2738,146319.438254039
2739,144712.342303731
2740,133798.534700277
2741,152194.093337845
2742,149405.220779521
2743,140228.220388972
2744,146145.21633486
2745,137664.914150249
2746,147530.082973981
2747,148256.045428354
2748,94393.9165575592
2749,126290.132321791
2750,119855.701978327
2751,126899.564938165
2752,204129.322362568
2753,184371.251521752
2754,247562.949686407
2755,120728.927928004
2756,93742.9159084446
2757,69079.9887467674
2758,74399.7738282272
2759,120297.466218326
2760,137148.021091541
2761,128061.296282913
2762,153314.476802741
2763,214732.335962876
2764,141360.94282106
2765,282560.730098361
2766,148026.160583983
2767,52453.6737524453
2768,134931.799754575
2769,135229.75414423
2770,123455.162148892
2771,100770.715220535
2772,97268.9233200515
2773,153474.991262174
2774,168831.382904198
2775,148106.955546562
2776,127849.778950484
2777,93493.5285500636
2778,81126.2836624048
2779,95629.0897711693
2780,103970.474039143
2781,80278.7216829949
2782,91309.6393420384
2783,109129.20382531
2784,81015.7839561308
2785,104677.076541658
2786,47801.4620176062
2787,107912.058077046
2788,75387.9198050525
2789,181911.958841185
2790,71646.62373541
2791,109516.659559024
2792,94647.006143504
2793,190200.870703259
2794,93845.7968115606
2795,125617.001781699
2796,79483.9464878289
2797,256122.707830343
2798,112644.118044256
2799,110263.749197988
2800,68316.8239666794
2801,88692.5323830725
2802,136764.239839999
2803,185899.999883702
2804,138519.750189954
2805,78396.271654821
2806,89750.0450359971
2807,185253.056685613
2808,133083.347143739
2809,116988.986458496
2810,130322.602663581
2811,172355.123663132
2812,129559.714161008
2813,179698.127467162
2814,176825.00912079
2815,88430.1512172008
2816,246262.880652739
2817,147090.937363413
2818,109096.947906782
2819,177347.313024402
2820,141310.981420917
2821,102620.108047606
2822,159926.908552361
2823,360945.367894804
2824,187929.676264542
2825,146520.770851445
2826,139757.554253998
2827,135563.80405214
2828,271769.558098935
2829,179753.333399864
2830,252821.21816466
2831,204027.845788591
2832,273960.584347392
2833,253225.061818847
2834,235115.732764875
2835,242518.403066122
2836,209052.795838051
2837,174774.301713329
2838,170317.604962415
2839,190317.842380747
2840,211010.637853946
2841,218429.985916815
2842,226988.878951548
2843,154984.150313783
2844,154529.200762147
2845,111896.527857415
2846,222732.675468014
2847,219010.129345183
